"id","area","path","line","kind","qualifiedName","signature","classification","entryAnchor","status","sourceFingerprint","rationale","reviewedAt"
"cpp:src/backend/cpp/division.cpp:divide_out_lines_lr(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com,CurvesLR & curves,const LeftRight & left_right)","cpp","src/backend/cpp/division.cpp","495","function","divide_out_lines_lr","(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com,CurvesLR & curves,const LeftRight & left_right)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division","cpp","src/backend/cpp/division.cpp","515","class","Division","","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#numer","cpp","src/backend/cpp/division.cpp","517","member","Division#numer","","grouped-trivial","division-private-state","grouped-trivial","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Private aliases and state fields are grouped with their exact invariants and state-machine roles in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#denom","cpp","src/backend/cpp/division.cpp","518","member","Division#denom","","grouped-trivial","division-private-state","grouped-trivial","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Private aliases and state fields are grouped with their exact invariants and state-machine roles in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#sign","cpp","src/backend/cpp/division.cpp","519","member","Division#sign","","grouped-trivial","division-private-state","grouped-trivial","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Private aliases and state fields are grouped with their exact invariants and state-machine roles in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#one_over_i","cpp","src/backend/cpp/division.cpp","520","member","Division#one_over_i","","grouped-trivial","division-private-state","grouped-trivial","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Private aliases and state fields are grouped with their exact invariants and state-machine roles in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#quotient","cpp","src/backend/cpp/division.cpp","521","member","Division#quotient","","grouped-trivial","division-private-state","grouped-trivial","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Private aliases and state fields are grouped with their exact invariants and state-machine roles in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#divide_sinx()","cpp","src/backend/cpp/division.cpp","523","function","Division#divide_sinx","()","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#divide_siny()","cpp","src/backend/cpp/division.cpp","542","function","Division#divide_siny","()","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#divide_sinz()","cpp","src/backend/cpp/division.cpp","557","function","Division#divide_sinz","()","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#divide_angle(const XYZ angle)","cpp","src/backend/cpp/division.cpp","573","function","Division#divide_angle","(const XYZ angle)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#Division(const LinComMapZ<Sin<LinComArrZ<XY>>> & lin_com)","cpp","src/backend/cpp/division.cpp","586","function","Division#Division","(const LinComMapZ<Sin<LinComArrZ<XY>>> & lin_com)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#Division(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com)","cpp","src/backend/cpp/division.cpp","592","function","Division#Division","(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#divide(Inserter & insert,const XYZ first,const XYZ second)","cpp","src/backend/cpp/division.cpp","598","function","Division#divide","(Inserter & insert,const XYZ first,const XYZ second)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:Division#divide(Curves & curves,const XYZ first,const XYZ second)","cpp","src/backend/cpp/division.cpp","619","function","Division#divide","(Curves & curves,const XYZ first,const XYZ second)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_out_lines(const LinComMapZ<Sin<LinComArrZ<XY>>> & lin_com,Curves & curves,const XYZ first,const XYZ second)","cpp","src/backend/cpp/division.cpp","641","function","divide_out_lines","(const LinComMapZ<Sin<LinComArrZ<XY>>> & lin_com,Curves & curves,const XYZ first,const XYZ second)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_out_lines(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com,Curves & curves,const XYZ first,const XYZ second)","cpp","src/backend/cpp/division.cpp","652","function","divide_out_lines","(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com,Curves & curves,const XYZ first,const XYZ second)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_out_lines(const LinComMapZ<Sin<LinComArrZ<XY>>> & lin_com,const XYZ first,const XYZ second,Inserter & insert)","cpp","src/backend/cpp/division.cpp","661","function","divide_out_lines","(const LinComMapZ<Sin<LinComArrZ<XY>>> & lin_com,const XYZ first,const XYZ second,Inserter & insert)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_out_lines(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com,const XYZ first,const XYZ second,Inserter & insert)","cpp","src/backend/cpp/division.cpp","672","function","divide_out_lines","(const LinComMapZ<Cos<LinComArrZ<XY>>> & lin_com,const XYZ first,const XYZ second,Inserter & insert)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:term_reducible_by(const PolynomialZ<ST> & poly,const std::pair<MonomialZ<ST>,Coeff64> & leading_term)","cpp","src/backend/cpp/division.cpp","683","function","term_reducible_by","(const PolynomialZ<ST> & poly,const std::pair<MonomialZ<ST>,Coeff64> & leading_term)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:poly_divide(PolynomialZ<ST> remainder,const PolynomialZ<ST> & divisor)","cpp","src/backend/cpp/division.cpp","697","function","poly_divide","(PolynomialZ<ST> remainder,const PolynomialZ<ST> & divisor)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_generic(const LinComMapZ<T<LinComArrZ<XY>>> & dividend,const LinComMapZ<S<LinComArrZ<XY>>> & divisor)","cpp","src/backend/cpp/division.cpp","740","function","divide_generic","(const LinComMapZ<T<LinComArrZ<XY>>> & dividend,const LinComMapZ<S<LinComArrZ<XY>>> & divisor)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_once(const LinComMapZ<Sin<LinComArrZ<XY>>> & eq,const LinComMapZ<Sin<LinComArrZ<XY>>> & factor)","cpp","src/backend/cpp/division.cpp","772","function","divide_once","(const LinComMapZ<Sin<LinComArrZ<XY>>> & eq,const LinComMapZ<Sin<LinComArrZ<XY>>> & factor)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_once(const LinComMapZ<Sin<LinComArrZ<XY>>> & eq,const LinComMapZ<Cos<LinComArrZ<XY>>> & factor)","cpp","src/backend/cpp/division.cpp","784","function","divide_once","(const LinComMapZ<Sin<LinComArrZ<XY>>> & eq,const LinComMapZ<Cos<LinComArrZ<XY>>> & factor)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_once(const LinComMapZ<Cos<LinComArrZ<XY>>> & eq,const LinComMapZ<Sin<LinComArrZ<XY>>> & factor)","cpp","src/backend/cpp/division.cpp","796","function","divide_once","(const LinComMapZ<Cos<LinComArrZ<XY>>> & eq,const LinComMapZ<Sin<LinComArrZ<XY>>> & factor)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/division.cpp:divide_once(const LinComMapZ<Cos<LinComArrZ<XY>>> & eq,const LinComMapZ<Cos<LinComArrZ<XY>>> & factor)","cpp","src/backend/cpp/division.cpp","811","function","divide_once","(const LinComMapZ<Cos<LinComArrZ<XY>>> & eq,const LinComMapZ<Cos<LinComArrZ<XY>>> & factor)","deep","trig-division","reviewed","0fedbcd642151daa1697a8651c3119c64c83efea3a06acc0022cc081180f774f","Laurent conversion, all division loops and branches, quotient reconstruction, provenance insertion, pruning, and arbitrary factor division are explained in Section 14.15.","2026-07-16"
"cpp:src/backend/cpp/equations.cpp:LeftRightVariant","cpp","src/backend/cpp/equations.cpp","16","class","LeftRightVariant","","deep","equations-pipeline","reviewed","f4b0ec7f4f8c0a3fe4e613c30d3e497252d122f09c0810fcac8c3b2c8c8264f6","Source-order equations pipeline entry covers conversion refinement provenance serialization dispatch failures and optimization constraints.","2026-07-16"
"cpp:src/backend/cpp/equations.cpp:LeftRightVariant#curves","cpp","src/backend/cpp/equations.cpp","18","member","LeftRightVariant#curves","","deep","equations-pipeline","reviewed","f4b0ec7f4f8c0a3fe4e613c30d3e497252d122f09c0810fcac8c3b2c8c8264f6","Source-order equations pipeline entry covers conversion refinement provenance serialization dispatch failures and optimization constraints.","2026-07-16"
